ID, time, distance, start_x, start_y, end_x, end_y, state 
0,112.199,110.316,176.364,392.672,67.836,405.16,0
1,154.1,136.547,202.264,305.852,248.103,184.672,0
2,133.899,166.317,308.744,680.888,312.025,818.202,0
3,29.8001,33.7162,146.764,660.143,149.489,693.216,0
4,4.2,3.17249,603.198,811.794,606.003,812.76,0
5,160.201,204.948,485.858,439.588,615.554,539.585,0
6,31.1001,39.1334,177.228,672.555,149.792,693.166,0
7,56.4997,67.3227,562.248,782.831,611.156,755.036,0
8,7.79999,7.68923,360.535,180.118,355.789,174.131,0
9,16.6,21.2686,260.058,203.659,252.185,184.125,0
10,74.1994,90.0613,365.973,200.914,349.656,174.741,0
11,116.699,153.071,527.329,177.611,647.775,191.516,0
12,31.2001,41.7868,599.321,320.547,630.329,334.103,0
13,24.7001,32.3885,175.361,624.853,144.675,615.678,0
14,45.0999,48.0267,115.22,399.661,67.7661,405.295,0
15,202.003,161.009,503.955,200.292,358.712,174.94,1
16,23.6001,29.2766,253.562,213.464,249.468,185.206,0
17,0,0,621.536,612.772,621.536,612.772,0
18,14.7,18.4774,404.915,96.4033,405.942,78.1865,0
19,86.5993,96.235,168.288,534.019,139.854,611.169,0
20,170.501,157.351,299.655,636.793,144.777,615.761,0
21,78.6994,81.6471,557.847,352.917,630.293,334.118,0
22,105.299,138.964,531.258,188.603,647.918,191.385,0
23,131.899,155.49,320.564,305.96,250.818,184.653,0
24,107.499,126.692,209.889,532.593,139.943,611.112,0
25,202.003,178.258,423.164,613.997,558.53,618.195,1
26,107.899,105.742,558.957,376.819,630.262,334.337,0
27,131.599,181.318,482.236,698.3,612.345,752.193,0
28,107.399,114.494,257.389,632.895,144.837,616.017,0
29,172.101,224.644,496.358,505.548,615.551,539.67,0
30,6.1,5.90936,605.919,752.248,611.603,753.866,0
31,25.6001,30.4799,572.31,832.479,602.423,833.259,0
32,140.199,126.758,510.94,653.921,613.227,612.917,0
33,47.2999,61.7039,596.22,229.778,648.221,197.963,0
34,202.003,188.809,393.289,338.21,328.024,187.178,1
35,113.299,135.827,531.456,147.664,653.468,129.956,0
36,142.6,140.561,277.441,644.519,144.689,615.583,0
37,137.799,134.655,298.569,295.744,250.296,184.906,0
38,103.699,124.55,276.222,297.235,250.155,184.967,0
39,88.1992,71.2912,417.007,195.696,355.676,174.317,0
40,92.3992,84.7558,439.351,179,356.31,173.24,0
41,198.803,186.197,476.17,399.089,630.388,333.763,0
42,84.3993,103.237,204.268,562.487,139.945,611.166,0
43,89.1992,108.057,546.922,123.811,653.57,130.05,0
44,42.5999,58.962,193.333,679.733,149.449,693.265,0
45,168.801,185.398,498.021,539.339,613.198,612.752,0
46,198.803,198.581,478.994,414.088,630.401,334.431,0
47,202.003,167.222,213.373,438.762,77.9367,405.482,1
48,16.4,19.2842,151.972,674.273,149.668,693.163,0
49,88.2992,86.1268,541.832,635.338,613.193,612.844,0
50,202.003,213.523,448.727,480.204,595.661,505.303,1
51,201.303,220.611,352.225,360.52,349.471,174.464,0
52,104.699,129.751,536.159,152.806,653.581,130.045,0
53,202.003,205.25,248.069,416.615,69.2529,404.949,1
54,127.299,139.944,265.274,657.145,144.654,616.358,0
55,202.003,192.14,243.776,426.354,83.4531,404.898,1
56,68.4995,81.2015,583.226,187.694,647.986,190.953,0
57,202.003,202.278,425.143,434.932,571.143,341.148,1
58,42.8999,57.8308,554.379,758.105,611.083,755.199,0
59,202.003,194.464,409.814,442.512,544.976,349.451,1
60,136.799,139.048,293.245,300.333,250.279,184.931,0
61,96.0991,123.476,534.918,131.305,653.556,129.96,0
62,52.6998,66.6315,589.296,661.625,613.242,612.791,0
63,202.003,188.169,254.412,354.048,248.369,186.792,1
64,129.499,183.584,534.368,303.723,647.984,197.954,0
65,202.003,212.158,394.19,329.316,349.073,175.628,1
66,111.099,147.945,316.218,694.286,312.318,818.109,0
67,6.4,7.1101,623.427,333.286,630.368,334.326,0
68,117.399,167.087,533.965,288.049,647.95,197.993,0
69,168.401,195.517,253.598,501.43,139.721,611.055,0
70,95.7991,114.3,362.946,234.946,349.703,174.703,0
71,84.3993,116.105,320.509,712.769,312.748,817.975,0
72,92.7992,123.045,351.188,703.579,312.773,818.044,0
73,202.003,238.803,313.453,375.917,250.586,192.351,1
74,202.003,272.896,389.963,442.229,321.501,200.82,1
75,89.9992,120.031,583.294,278.677,647.963,197.919,0
76,202.003,183.936,469.974,370.553,610.812,333.639,1
77,202.003,202.363,278.878,372.073,249.861,188.723,1
78,202.003,209.595,419.109,506.4,575.694,450.92,1
79,74.4994,98.6962,264.427,280.216,249.879,185.083,0
80,202.003,216.64,444.894,487.243,593.495,501.16,1
81,82.4993,97.7422,241.075,626.022,144.75,615.942,0
82,15.3,18.8296,595.573,614.719,613.17,612.716,0
83,202.003,184.706,580.665,537.511,572.359,546.232,1
84,113.399,136.021,313.409,283.318,250.506,184.811,0
85,202.003,227.28,357.058,556.778,194.424,623.556,1
86,202.003,194.762,500.875,576.73,607.129,612.42,1
87,143.9,129.224,211.434,306.944,248.752,185.026,0
88,97.8991,106.178,306.952,248.128,349.63,174.539,0
