ID,time,distance,start_x,start_y,end_x,end_y,state,free_flow_time_lower_bound,delay_above_free_flow,time_to_free_flow_ratio
1,154.1,135.405,202.264,305.852,248.576,184.928,0,84.6278,69.4724,1.82092
2,138.699,167.284,308.744,680.888,312.008,818.164,0,104.552,34.1469,1.3266
3,32.6001,34.0275,146.764,660.143,149.525,693.236,0,21.2672,11.3329,1.53288
4,4.6,3.2034,603.198,811.794,606.027,812.802,0,2.00212,2.59787,2.29756
5,180.102,205.466,485.858,439.588,615.549,539.865,0,128.416,51.6855,1.40248
6,31.1001,39.4659,177.228,672.555,149.769,693.25,0,24.6662,6.43392,1.26084
7,56.8997,67.4715,562.248,782.831,611.122,755.104,0,42.1697,14.73,1.3493
8,7.5,7.58435,360.535,180.118,355.81,174.261,0,4.74022,2.75978,1.5822
9,18.5,21.2148,260.058,203.659,252.619,184.049,0,13.2592,5.24082,1.39526
10,86.1993,94.0882,365.973,200.914,349.423,174.521,0,58.8051,27.3941,1.46585
11,127.999,152.708,527.329,177.611,647.748,191.805,0,95.4423,32.5563,1.34111
12,35.5,44.3785,599.321,320.547,630.262,334.048,0,27.7365,7.76349,1.2799
13,24.8001,32.1485,175.361,624.853,144.831,615.857,0,20.0928,4.70724,1.23427
14,50.0998,47.4205,115.22,399.661,67.7158,405.528,0,29.6378,20.462,1.6904
15,200.303,170.534,503.955,200.292,356.047,173.602,0,106.584,93.719,1.8793
16,25.8001,28.9502,253.562,213.464,249.801,185.127,0,18.0939,7.70617,1.4259
17,0,0,621.536,612.772,621.536,612.772,0,0,0,0
18,14.7,18.4671,404.915,96.4033,405.917,78.1993,0,11.542,3.15806,1.27362
19,94.3991,95.521,168.288,534.019,139.571,611.246,0,59.7006,34.6985,1.58121
20,76.7994,83.5508,557.847,352.917,630.335,334.347,0,52.2192,24.5802,1.47071
21,113.299,138.914,531.258,188.603,647.723,191.835,0,86.8215,26.4773,1.30496
22,136.199,155.618,320.564,305.96,250.492,184.847,0,97.261,38.9381,1.40035
