ID, time, distance, start_x, start_y, end_x, end_y, state 
0,128.399,111.599,176.364,392.672,67.6604,405.514,0
1,171.501,140.442,202.264,305.852,248.093,184.679,0
2,142.299,165.325,308.744,680.888,312.684,817.979,0
3,32.9001,32.9753,146.764,660.143,149.408,693.337,0
4,4.6,3.20814,603.198,811.794,606.057,812.723,0
5,189.102,203.459,485.858,439.588,615.556,539.752,0
6,33.3001,40.1479,177.228,672.555,150.149,693.43,0
7,59.7997,67.4665,562.248,782.831,611.2,755.491,0
8,7.79999,7.70565,360.535,180.118,355.82,174.08,0
9,18.4,21.3791,260.058,203.659,252.225,184.139,0
10,90.5992,90.5228,365.973,200.914,349.711,174.667,0
11,129.899,153.031,527.329,177.611,648.467,190.798,0
12,33.7001,41.4115,599.321,320.547,630.277,334.097,0
13,24.4001,31.7594,175.361,624.853,144.778,616.216,0
14,53.0998,48.1086,115.22,399.661,67.7045,405.593,0
15,242.506,160.561,503.955,200.292,362.35,174.481,1
16,27.6001,28.6062,253.562,213.464,249.251,185.148,0
17,0,0,621.536,612.772,621.536,612.772,0
18,15.6,18.6083,404.915,96.4033,405.882,78.217,0
19,120.199,96.4417,168.288,534.019,139.522,611.231,0
20,172.801,159.579,299.655,636.793,144.847,616.008,0
21,90.1992,83.2387,557.847,352.917,630.296,333.921,0
22,114.999,139.616,531.258,188.603,648.208,190.948,0
23,142.199,156.032,320.564,305.96,251.033,184.561,0
24,118.499,126.483,209.889,532.593,140.226,611.259,0
25,242.506,170.371,423.164,613.997,553.739,617.838,1
26,118.099,106.99,558.957,376.819,630.401,334.471,0
27,139.099,181.721,482.236,698.3,612.2,752.553,0
28,125.799,116.473,257.389,632.895,144.72,616.245,0
29,204.803,225.39,496.358,505.548,615.632,539.628,0
30,6,5.87064,605.919,752.248,611.582,753.795,0
31,26.4001,30.4837,572.31,832.479,602.409,833.337,0
32,179.602,132.123,510.94,653.921,613.331,613.115,0
33,47.9998,61.8138,596.22,229.778,648.425,198.067,0
34,242.506,198.574,393.289,338.21,335.375,186.206,1
35,137.799,135.119,531.456,147.664,653.609,130.25,0
