ID, time, distance, start_x, start_y, end_x, end_y, state 
0,131.299,111.48,176.364,392.672,67.7478,404.855,0
1,168.201,139.449,202.264,305.852,248.387,184.751,0
2,136.499,166.469,308.744,680.888,312.011,818.202,0
3,32.2001,33.661,146.764,660.143,150.03,693.278,0
4,4.4,3.144,603.198,811.794,606.008,812.753,0
5,170.001,205.747,485.858,439.588,615.489,540.127,0
6,31.0001,39.3344,177.228,672.555,150.049,693.33,0
7,56.9997,67.4317,562.248,782.831,611.109,755.079,0
8,7.5,7.66089,360.535,180.118,355.754,174.204,0
9,18.1,21.4032,260.058,203.659,252.329,184.103,0
10,85.1993,90.5771,365.973,200.914,349.367,174.476,0
11,127.799,152.928,527.329,177.611,648,191.193,0
12,32.1001,41.8176,599.321,320.547,630.362,333.97,0
13,24.8001,32.2579,175.361,624.853,144.72,615.719,0
14,49.7998,48.5786,115.22,399.661,67.7226,405.497,0
15,216.104,169.959,503.955,200.292,356.035,173.806,0
16,27.2001,28.4815,253.562,213.464,249.749,185.101,0
17,0,0,621.536,612.772,621.536,612.772,0
18,15.2,18.5116,404.915,96.4033,405.946,78.1566,0
19,113.799,97.677,168.288,534.019,139.724,611.087,0
20,174.501,160.767,299.655,636.793,144.704,615.686,0
21,83.0993,82.8915,557.847,352.917,630.458,333.712,0
22,109.099,139.388,531.258,188.603,647.863,191.494,0
23,155.5,155.936,320.564,305.96,250.293,184.911,0
24,122.199,125.384,209.889,532.593,140.246,611.166,0
25,228.705,175.2,423.164,613.997,558.053,616.803,1
26,118.799,105.641,558.957,376.819,630.273,333.888,0
27,130.099,181.497,482.236,698.3,612.341,752.296,0
28,122.899,117.028,257.389,632.895,144.674,615.754,0
29,179.902,225.116,496.358,505.548,615.495,540.128,0
30,5.9,5.89463,605.919,752.248,611.559,753.963,0
31,25.4001,30.558,572.31,832.479,602.465,833.335,0
32,169.601,127.358,510.94,653.921,613.299,613.216,0
33,48.6998,61.8601,596.22,229.778,648.34,198.129,0
34,228.705,204.172,393.289,338.21,338.17,184.456,1
35,129.599,135.634,531.456,147.664,653.649,129.552,0
36,163.201,140.365,277.441,644.519,144.689,615.626,0
37,144.7,134.573,298.569,295.744,250.44,184.919,0
38,118.499,123.458,276.222,297.235,250.046,184.972,0
39,83.5993,73.3195,417.007,195.696,355.783,174.336,0
40,99.2991,87.0992,439.351,179,355.828,174.275,0
41,224.705,184.146,476.17,399.089,630.339,333.851,0
42,90.2992,102.34,204.268,562.487,139.653,611.095,0
43,100.299,108.249,546.922,123.811,653.471,129.953,0
44,47.0999,59.1593,193.333,679.733,149.473,693.255,0
45,228.705,152.841,498.021,539.339,560.005,615.62,1
46,228.705,196.658,478.994,414.088,623.851,333.811,1
47,228.705,155.475,213.373,438.762,88.6313,405.534,1
48,17.3,19.3338,151.972,674.273,149.721,693.206,0
49,104.899,87.1832,541.832,635.338,613.349,612.387,0
50,228.705,223.235,448.727,480.204,600.215,513.993,1
51,202.403,221.598,352.225,360.52,349.427,174.537,0
52,122.999,129.888,536.159,152.806,653.555,129.639,0
53,228.705,183.655,248.069,416.615,84.9248,404.707,1
54,132.599,142.135,265.274,657.145,144.684,616.245,0
55,228.705,202.15,243.776,426.354,79.4991,406.401,1
56,69.1995,81.5634,583.226,187.694,647.75,191.595,0
57,228.705,230.705,425.143,434.932,596.613,334.578,1
58,44.0999,57.5806,554.379,758.105,611.151,754.874,0
59,228.705,212.395,409.814,442.512,561.584,343.584,1
60,147.6,142.482,293.245,300.333,250.323,184.902,0
61,114.599,123.546,534.918,131.305,653.619,129.678,0
62,62.6996,65.8035,589.296,661.625,613.346,613.116,0
63,228.705,186.721,254.412,354.048,248.678,190.926,1
64,133.799,183.836,534.368,303.723,647.871,197.78,0
65,216.604,211.575,394.19,329.316,349.7,174.669,0
66,117.099,147.129,316.218,694.286,312.464,817.971,0
67,6.5,7.01979,623.427,333.286,630.297,334.176,0
68,119.499,166.664,533.965,288.049,647.982,197.925,0
69,184.502,194.527,253.598,501.43,139.997,611.052,0
70,101.599,115.419,362.946,234.946,349.926,174.777,0
71,86.5993,116.358,320.509,712.769,312.876,818.124,0
72,91.1992,122.205,351.188,703.579,312.955,818.145,0
73,228.705,239.511,313.453,375.917,250.298,194.27,1
74,228.705,280.142,389.963,442.229,322.422,196.283,1
75,90.4992,119.988,583.294,278.677,647.958,197.948,0
76,228.705,192.198,469.974,370.553,617.481,333.501,1
77,225.605,205.577,278.878,372.073,250.197,185.011,0
78,228.705,201.889,419.109,506.4,565.149,450.343,1
79,95.0991,98.3088,264.427,280.216,249.831,185.124,0
80,228.705,226.908,444.894,487.243,596.875,505.451,1
81,82.0993,98.0302,241.075,626.022,144.681,616.276,0
82,17.5,19.2957,595.573,614.719,613.192,612.717,0
83,228.705,175.851,580.665,537.511,578.085,545.642,1
84,114.399,135.67,313.409,283.318,250.481,184.769,0
85,228.705,238.701,357.058,556.778,185.924,622.936,1
86,200.103,199.062,500.875,576.73,613.394,612.397,0
87,155.6,131.221,211.434,306.944,248.868,185.004,0
88,110.699,107.796,306.952,248.128,349.976,174.817,0
89,73.6994,77.9536,357.256,195.594,349.966,174.773,0
90,84.5993,90.0066,572.956,674.689,613.258,613.1,0
91,50.2998,59.8924,569.849,780.52,611.114,755.13,0
92,91.5992,113.764,573.006,442.172,615.526,539.867,0
93,85.1993,108.08,87.8419,472.994,67.6722,405.532,0
94,191.903,153.624,205.337,317.948,248.915,185.009,0
95,89.0992,89.5014,304.247,230.096,349.476,174.548,0
96,191.102,206.35,378.924,342.867,349.772,174.664,0
97,0,0,405.617,73.7946,405.617,73.7946,0
98,59.0997,72.3991,591.442,192.463,648.003,197.984,0
99,225.405,199.593,476.31,550.698,613.302,612.443,0
100,81.1993,107.422,575.623,446.331,615.753,539.54,0
101,138.999,113.646,225.091,294.28,248.582,184.911,0
102,154.7,207.578,513.567,259.651,648.001,198.004,0
103,228.705,223.275,388.698,517.112,547.55,452.77,1
104,123.799,107.817,423.227,233.179,356.069,173.471,0
105,75.6994,100.61,541.376,495.618,615.551,540.26,0
106,228.705,167.515,422.903,403.148,548.173,349.396,1
107,19.3,24.008,167.696,623.023,144.821,616.244,0
108,228.705,154.342,489.801,638.685,604.526,613.292,1
109,228.705,132.357,450.996,638.712,559.332,615.567,1
110,166.901,133.522,272.1,617.498,144.667,615.613,0
111,19.8,19.7404,87.0148,409.776,67.7475,404.861,0
112,44.6999,48.2175,605.797,133.528,653.598,129.717,0
113,228.705,220.101,449.268,487.402,594.619,503.403,1
114,56.0997,66.6479,190.423,591.315,144.549,615.555,0
