ID, time, distance, start_x, start_y, end_x, end_y, state 
0,112.299,111.328,176.364,392.672,67.7087,404.838,0
1,158.4,139.244,202.264,305.852,248.133,184.748,0
2,137.099,166.181,308.744,680.888,312.156,818.174,0
3,29.8001,33.7163,146.764,660.143,149.489,693.216,0
4,4.2,3.17249,603.198,811.794,606.003,812.76,0
5,160.301,204.934,485.858,439.588,615.607,539.581,0
6,31.1001,39.1334,177.228,672.555,149.792,693.166,0
7,56.4997,67.3227,562.248,782.831,611.156,755.036,0
8,7.79999,7.68923,360.535,180.118,355.789,174.131,0
9,16.6,21.2686,260.058,203.659,252.185,184.125,0
10,74.2994,90.2126,365.973,200.914,349.704,174.611,0
11,116.999,153.653,527.329,177.611,647.86,191.314,0
12,31.2001,41.7868,599.321,320.547,630.329,334.103,0
13,24.7001,32.3885,175.361,624.853,144.675,615.678,0
14,44.9999,48.1398,115.22,399.661,67.7668,405.222,0
15,183.202,164.951,503.955,200.292,356.202,173.318,0
16,23.6001,29.2766,253.562,213.464,249.468,185.206,0
17,0,0,621.536,612.772,621.536,612.772,0
18,14.7,18.4774,404.915,96.4033,405.942,78.1865,0
19,87.0992,96.0285,168.288,534.019,139.867,611.152,0
20,167.101,156.818,299.655,636.793,144.796,616.036,0
21,77.7994,81.7676,557.847,352.917,630.381,333.816,0
22,106.199,138.91,531.258,188.603,648.073,191.149,0
23,131.199,155.568,320.564,305.96,250.34,184.937,0
24,108.899,126.604,209.889,532.593,139.883,611.094,0
25,200.203,175.243,423.164,613.997,557.863,616.316,1
26,106.699,106.3,558.957,376.819,630.343,334.336,0
27,131.599,181.318,482.236,698.3,612.345,752.193,0
28,107.099,114.574,257.389,632.895,144.819,615.944,0
29,173.101,224.709,496.358,505.548,615.589,539.674,0
30,6.1,5.90936,605.919,752.248,611.603,753.866,0
31,25.6001,30.4799,572.31,832.479,602.423,833.259,0
32,146,128.134,510.94,653.921,613.27,613.134,0
33,47.2999,61.704,596.22,229.778,648.221,197.963,0
34,200.203,189.951,393.289,338.21,326.964,188.515,1
35,113.499,135.717,531.456,147.664,653.455,129.955,0
36,139.299,140.188,277.441,644.519,144.658,616.339,0
37,130.399,132.863,298.569,295.744,249.891,185.141,0
38,105.899,124.22,276.222,297.235,249.776,185.137,0
39,82.7993,71.1171,417.007,195.696,355.767,174.3,0
40,91.5992,84.7354,439.351,179,356.174,173.333,0
41,194.903,185.491,476.17,399.089,630.29,333.937,0
42,85.0993,103.534,204.268,562.487,139.919,611.145,0
43,89.1992,107.865,546.922,123.811,653.455,130.046,0
44,42.5999,58.962,193.333,679.733,149.449,693.265,0
45,179.902,184.844,498.021,539.339,613.29,613.169,0
46,199.003,202.433,478.994,414.088,630.334,334.169,0
47,200.203,159.698,213.373,438.762,83.5054,405.256,1
48,16.4,19.2842,151.972,674.273,149.668,693.163,0
49,89.7992,85.9562,541.832,635.338,613.154,612.822,0
50,200.203,222.913,448.727,480.204,600.395,513.017,1
51,197.003,219.024,352.225,360.52,349.579,174.629,0
52,104.899,129.697,536.159,152.806,653.529,129.953,0
53,200.203,201.377,248.069,416.615,73.2737,405.128,1
54,130.199,139.246,265.274,657.145,144.771,615.759,0
55,200.203,186.944,243.776,426.354,88.9796,404.827,1
56,69.1995,81.8012,583.226,187.694,648.393,190.884,0
57,200.203,194.714,425.143,434.932,562.398,343.691,1
58,42.8999,57.8289,554.379,758.105,611.08,755.209,0
59,200.203,214.844,409.814,442.512,564.638,341.869,1
60,141.299,140.134,293.245,300.333,250.071,185.007,0
61,96.1991,123.19,534.918,131.305,653.474,129.955,0
62,52.2998,66.5851,589.296,661.625,613.184,612.773,0
63,200.203,180.456,254.412,354.048,249.119,191.963,1
64,129.399,183.892,534.368,303.723,647.962,197.832,0
65,200.203,205.401,394.19,329.316,345.378,179.383,1
66,110.199,147.974,316.218,694.286,312.578,817.975,0
67,6.4,7.1101,623.427,333.286,630.368,334.326,0
68,117.399,167.397,533.965,288.049,648.035,197.852,0
69,166.601,194.22,253.598,501.43,140.107,611.129,0
70,94.3991,113.975,362.946,234.946,349.591,174.65,0
71,84.3993,116.139,320.509,712.769,312.741,818.012,0
72,92.9992,122.993,351.188,703.579,312.797,817.987,0
73,200.203,237.686,313.453,375.917,250.822,193.492,1
74,200.203,268.807,389.963,442.229,321.836,204.686,1
75,89.9992,120.031,583.294,278.677,647.963,197.919,0
76,200.203,186.707,469.974,370.553,610.522,333.758,1
77,200.203,204.707,278.878,372.073,248.651,187.014,1
78,200.203,217.775,419.109,506.4,579.164,456.265,1
79,74.0994,98.074,264.427,280.216,249.919,185.092,0
80,200.203,211.626,444.894,487.243,591.492,494.74,1
81,82.9993,98.3727,241.075,626.022,144.659,615.69,0
82,15.3,18.8296,595.573,614.719,613.17,612.716,0
83,200.203,182.417,580.665,537.511,574.625,546.244,1
84,127.299,135.904,313.409,283.318,250.077,185.048,0
85,200.203,225.025,357.058,556.778,196.086,624.24,1
86,197.303,199.29,500.875,576.73,613.298,612.38,0
87,142.499,129.569,211.434,306.944,248.607,184.881,0
88,98.8991,106.508,306.952,248.128,349.81,174.696,0
89,65.4996,76.8048,357.256,195.594,349.911,174.66,0
90,68.9995,88.8808,572.956,674.689,613.202,612.727,0
91,49.8998,59.1742,569.849,780.52,611.122,755.001,0
92,90.8992,114.417,573.006,442.172,615.578,540.299,0
93,83.4993,107.904,87.8419,472.994,67.7599,405.164,0
94,179.702,154.302,205.337,317.948,249.363,185.186,0
95,82.7993,89.501,304.247,230.096,349.829,174.691,0
96,181.802,207.152,378.924,342.867,349.431,174.484,0
97,0,0,405.617,73.7946,405.617,73.7946,0
98,59.1997,73.8921,591.442,192.463,648.206,197.981,0
99,179.702,189.534,476.31,550.698,613.376,612.357,0
100,80.7993,107.74,575.623,446.331,615.493,539.816,0
101,125.299,112.771,225.091,294.28,248.791,185.007,0
102,152.8,207.911,513.567,259.651,647.99,197.906,0
103,200.203,230.729,388.698,517.112,558.088,451.524,1
104,108.299,107.809,423.227,233.179,355.797,174.31,0
105,74.3994,100.54,541.376,495.618,615.62,540.37,0
106,200.203,177.163,422.903,403.148,557.273,346.906,1
107,18.4,24.0252,167.696,623.023,144.757,615.918,0
108,200.203,143.774,489.801,638.685,597.353,612.566,1
109,200.203,147.697,450.996,638.712,581.73,617.335,1
110,138.099,135.77,272.1,617.498,144.758,616.048,0
111,16.1,19.9078,87.0148,409.776,67.8398,405.13,0
112,43.3999,48.3429,605.797,133.528,653.478,130.042,0
113,200.203,203.741,449.268,487.402,591.193,488.63,1
114,52.4998,67.2654,190.423,591.315,144.672,616.441,0
115,27.0001,29.8403,232.799,205.022,249.267,185.216,0
116,84.0993,100.891,244.592,631.142,144.83,615.812,0
117,34.8,44.9978,612.423,192.95,648.46,198.243,0
