ID, time, distance, start_x, start_y, end_x, end_y, state 
0,150.4,112.617,176.364,392.672,67.8499,404.952,0
1,212.804,137.15,202.264,305.852,248.44,184.81,0
2,166.901,166.617,308.744,680.888,312.434,818.064,0
3,41.3999,32.8645,146.764,660.143,149.65,693.198,0
4,4.7,3.11255,603.198,811.794,605.983,812.63,0
5,248.306,203.045,485.858,439.588,615.457,539.805,0
6,34.5,39.442,177.228,672.555,150.043,693.278,0
7,62.6996,67.3911,562.248,782.831,611.195,754.956,0
8,7.89999,7.74326,360.535,180.118,355.759,174.085,0
9,17.7,21.3094,260.058,203.659,252.052,184.2,0
10,105.999,91.2518,365.973,200.914,349.628,174.553,0
11,137.899,152.26,527.329,177.611,647.749,191.65,0
12,38.8,41.8661,599.321,320.547,630.273,334.172,0
13,27.7001,32.2842,175.361,624.853,144.818,616.152,0
14,60.3997,48.3251,115.22,399.661,67.6786,404.796,0
15,300.309,168.771,503.955,200.292,361.771,174.076,1
16,32.1001,28.9446,253.562,213.464,249.102,185.114,0
17,0,0,621.536,612.772,621.536,612.772,0
18,16.3,18.6067,404.915,96.4033,405.754,78.1577,0
19,146.4,98.4472,168.288,534.019,139.604,611.193,0
20,278.108,161.49,299.655,636.793,144.721,615.696,0
21,108.199,82.2174,557.847,352.917,630.372,333.828,0
22,115.999,139.369,531.258,188.603,648.062,191.095,0
23,155.4,157.258,320.564,305.96,251.243,184.477,0
24,132.499,125.516,209.889,532.593,140.15,611.201,0
25,300.309,164.672,423.164,613.997,548.091,616.286,1
26,148.9,105.101,558.957,376.819,630.354,334.397,0
27,162.101,185.798,482.236,698.3,611.98,753.015,0
28,154.9,112.185,257.389,632.895,144.789,616.048,0
29,251.206,224.916,496.358,505.548,615.581,539.584,0
30,6.1,5.92684,605.919,752.248,611.606,753.91,0
31,29.2001,30.5813,572.31,832.479,602.439,833.35,0
32,229.305,130.312,510.94,653.921,613.194,612.775,0
33,50.4998,61.7002,596.22,229.778,648.368,198.132,0
34,300.309,185.529,393.289,338.21,323.375,195.286,1
35,159.001,133.148,531.456,147.664,653.503,130.119,0
36,185.502,140.315,277.441,644.519,144.804,615.915,0
37,153.2,136.536,298.569,295.744,251.29,184.521,0
38,145.1,125.017,276.222,297.235,249.549,185.179,0
39,113.599,70.3787,417.007,195.696,356.058,173.5,0
40,131.099,87.2865,439.351,179,356.042,173.603,0
41,293.809,189.015,476.17,399.089,630.431,333.707,0
42,114.199,100.835,204.268,562.487,139.678,611.121,0
43,117.999,107.68,546.922,123.811,653.505,129.797,0
44,49.1998,58.9376,193.333,679.733,149.399,693.346,0
45,300.309,169.773,498.021,539.339,595.066,611.976,1
46,291.309,198.475,478.994,414.088,630.524,334.65,0
47,300.309,157.908,213.373,438.762,87.8656,406.308,1
48,17.7,19.2477,151.972,674.273,149.671,693.17,0
49,149.5,86.788,541.832,635.338,613.253,613.248,0
50,300.309,203.474,448.727,480.204,592.256,491.586,1
51,282.808,221.277,352.225,360.52,349.106,174.432,0
52,153.2,127.93,536.159,152.806,653.529,129.897,0
53,264.607,207.275,248.069,416.615,67.7186,404.786,0
54,145.7,141.878,265.274,657.145,144.723,616.243,0
55,300.309,187.31,243.776,426.354,88.6962,404.02,1
56,89.7992,83.2408,583.226,187.694,647.729,191.893,0
57,300.309,193.047,425.143,434.932,558.255,344.924,1
58,46.9999,57.9129,554.379,758.105,611.204,754.927,0
59,300.309,180.505,409.814,442.512,530.957,355.051,1
60,191.803,150.37,293.245,300.333,251.22,184.504,0
61,129.899,122.997,534.918,131.305,653.549,129.956,0
62,93.5991,67.2262,589.296,661.625,613.313,612.502,0
63,271.107,188.602,254.412,354.048,251.189,184.544,0
64,144.7,183.271,534.368,303.723,647.919,197.656,0
65,297.309,219.702,394.19,329.316,349.879,174.707,0
66,119.799,148.391,316.218,694.286,312.204,818.164,0
67,6.5,7.13385,623.427,333.286,630.391,334.045,0
68,130.499,167.204,533.965,288.049,647.951,197.768,0
69,232.605,193.592,253.598,501.43,140.293,611.224,0
70,135.599,114.63,362.946,234.946,349.694,174.667,0
71,93.9991,115.615,320.509,712.769,312.829,817.96,0
72,102.399,121.773,351.188,703.579,312.801,817.956,0
73,285.008,252.082,313.453,375.917,251.146,184.522,0
74,300.309,272.53,389.963,442.229,324.535,201.296,1
75,100.099,120.294,583.294,278.677,647.863,197.674,0
76,300.309,193.71,469.974,370.553,617.805,334.889,1
77,282.208,205.204,278.878,372.073,250.92,184.72,0
78,300.309,178.241,419.109,506.4,543.049,444.109,1
79,111.899,97.3272,264.427,280.216,249.67,185.226,0
80,300.309,199.486,444.894,487.243,588.089,481.488,1
81,113.899,98.1855,241.075,626.022,144.726,616.277,0
82,18.9,18.9648,595.573,614.719,613.239,612.945,0
83,300.309,235.243,580.665,537.511,575.669,545.348,1
84,121.699,135.619,313.409,283.318,250.999,184.613,0
85,300.309,237.5,357.058,556.778,180.831,622.409,1
86,266.107,200.447,500.875,576.73,613.263,612.492,0
87,205.803,137.804,211.434,306.944,248.511,184.825,0
88,124.899,111.814,306.952,248.128,349.485,174.646,0
89,85.7993,75.8862,357.256,195.594,349.276,174.538,0
90,129.399,91.3663,572.956,674.689,613.353,612.489,0
91,55.3997,58.4425,569.849,780.52,611.272,755.658,0
92,105.099,116.22,573.006,442.172,615.591,540.353,0
93,97.0991,109.557,87.8419,472.994,67.7696,405.445,0
94,263.607,155.136,205.337,317.948,248.824,185.011,0
95,102.899,91.8102,304.247,230.096,349.698,174.747,0
96,284.908,215.999,378.924,342.867,350.098,174.841,0
97,0,0,405.617,73.7946,405.617,73.7946,0
