ID, time, distance, start_x, start_y, end_x, end_y, state 
0,179.102,112.325,176.364,392.672,67.7218,404.927,0
1,255.806,139.101,202.264,305.852,248.014,184.624,0
2,187.902,165.885,308.744,680.888,312.163,818.163,0
3,42.6999,33.2012,146.764,660.143,149.917,693.182,0
4,5.7,3.13936,603.198,811.794,605.991,812.703,0
5,263.007,204.257,485.858,439.588,615.467,539.754,0
6,41.2999,39.2675,177.228,672.555,150.017,693.257,0
7,71.4995,65.8131,562.248,782.831,611.129,755.094,0
8,9.8,7.58951,360.535,180.118,355.843,174.214,0
9,23.1001,21.2778,260.058,203.659,252.457,183.984,0
10,124.899,90.841,365.973,200.914,349.859,174.679,0
11,163.301,151.255,527.329,177.611,648.067,190.972,0
12,43.1999,41.2556,599.321,320.547,630.269,334.158,0
13,32.2001,31.7242,175.361,624.853,144.827,616.162,0
14,69.8995,47.9035,115.22,399.661,67.6931,404.849,0
15,307.41,170.147,503.955,200.292,356.241,173.278,0
16,36.1,28.848,253.562,213.464,249.732,185.215,0
17,0,0,621.536,612.772,621.536,612.772,0
18,20.1,18.4476,404.915,96.4033,405.864,78.1996,0
19,163.001,97.4781,168.288,534.019,139.697,611.074,0
20,244.506,159.857,299.655,636.793,144.748,616.412,0
21,118.599,80.7301,557.847,352.917,630.361,333.696,0
22,142.8,137.45,531.258,188.603,647.922,191.174,0
23,195.003,154.94,320.564,305.96,250.737,184.835,0
24,170.601,125.243,209.889,532.593,140.185,611.219,0
25,331.811,178.203,423.164,613.997,554.594,619.63,1
26,156.2,106.124,558.957,376.819,630.353,334.438,0
27,186.902,182.157,482.236,698.3,611.991,752.825,0
28,167.001,115.043,257.389,632.895,144.784,616.015,0
29,265.507,223.494,496.358,505.548,615.484,539.852,0
30,7.5,5.92687,605.919,752.248,611.637,753.809,0
31,34.8,30.4128,572.31,832.479,602.402,833.331,0
32,234.705,132.674,510.94,653.921,613.279,613.116,0
33,63.9996,62.1625,596.22,229.778,648.318,198.147,0
34,331.811,196.837,393.289,338.21,323.204,197.138,1
35,180.602,133.64,531.456,147.664,653.532,129.854,0
36,243.106,139.907,277.441,644.519,144.745,616.334,0
37,210.804,133.044,298.569,295.744,250.452,184.826,0
38,173.701,123.75,276.222,297.235,249.749,185.156,0
39,118.299,70.5383,417.007,195.696,355.812,174.305,0
40,144,87.3868,439.351,179,355.897,174.104,0
41,289.008,185.285,476.17,399.089,630.565,334.85,0
42,133.399,102.075,204.268,562.487,139.63,611.179,0
43,144.5,107.621,546.922,123.811,653.539,129.753,0
44,57.6997,58.1329,193.333,679.733,149.583,693.254,0
45,331.811,151.353,498.021,539.339,560.01,612.353,1
46,331.811,191.38,478.994,414.088,622.218,333.769,1
47,331.811,158.586,213.373,438.762,87.5045,404.905,1
48,22.6,19.2444,151.972,674.273,149.68,693.199,0
49,151.7,86.667,541.832,635.338,613.154,612.945,0
50,331.811,225.729,448.727,480.204,597.889,514.687,1
51,281.708,225.498,352.225,360.52,349.394,174.506,0
52,167.401,129.628,536.159,152.806,653.608,130.294,0
53,292.609,208.967,248.069,416.615,67.6824,404.807,0
54,196.503,140.739,265.274,657.145,144.827,616.236,0
55,331.811,184.336,243.776,426.354,90.5224,405.058,1
56,95.2991,81.296,583.226,187.694,647.505,192.088,0
57,331.811,187.286,425.143,434.932,558.451,344.89,1
58,59.8997,57.3194,554.379,758.105,611.101,755.209,0
59,331.811,192.201,409.814,442.512,529.082,357.683,1
60,201.303,141.4,293.245,300.333,250.662,184.815,0
61,156.8,122.757,534.918,131.305,653.516,129.944,0
62,88.3992,65.7392,589.296,661.625,613.215,612.892,0
63,318.31,185.606,254.412,354.048,250.938,184.704,0
64,184.302,183.142,534.368,303.723,648.005,197.794,0
65,331.311,213.09,394.19,329.316,350.195,174.903,0
66,151.9,147.517,316.218,694.286,312.201,818.188,0
67,7.89999,7.04911,623.427,333.286,630.313,334.204,0
68,162.801,166.774,533.965,288.049,647.954,197.861,0
69,258.007,192.619,253.598,501.43,140.327,611.198,0
70,148.4,115.176,362.946,234.946,350.006,174.825,0
71,119.299,115.969,320.509,712.769,312.381,818.094,0
72,128.099,122.143,351.188,703.579,312.357,818.063,0
73,331.811,243.87,313.453,375.917,250.93,188.264,1
74,331.811,279.22,389.963,442.229,323.95,198.589,1
75,123.799,119.304,583.294,278.677,648.03,197.827,0
76,331.811,193.302,469.974,370.553,618.116,334.378,1
77,331.811,200.987,278.878,372.073,250.163,188.71,1
