ID,time,distance,start_x,start_y,end_x,end_y,state,free_flow_time_lower_bound,delay_above_free_flow,time_to_free_flow_ratio
1,171.601,136.825,202.264,305.852,248.274,184.784,0,85.5156,86.0856,2.00667
2,151.2,167.322,308.744,680.888,312.323,818.079,0,104.576,46.6237,1.44583
3,32.7001,33.5103,146.764,660.143,149.9,693.213,0,20.9439,11.7562,1.56132
4,4.9,3.19733,603.198,811.794,606.034,812.763,0,1.99833,2.90167,2.45204
5,230.005,206.575,485.858,439.588,615.648,539.69,0,129.11,100.895,1.78147
6,31.9001,39.3609,177.228,672.555,149.819,693.18,0,24.6006,7.29951,1.29672
7,60.7996,67.0477,562.248,782.831,611.062,755.421,0,41.9048,18.8949,1.4509
8,7.79999,7.64028,360.535,180.118,355.822,174.167,0,4.77517,3.02482,1.63345
9,18.2,21.3071,260.058,203.659,252.375,183.992,0,13.317,4.88307,1.36668
10,93.8991,93.6468,365.973,200.914,349.956,174.773,0,58.5292,35.3699,1.60431
11,129.499,152.695,527.329,177.611,647.553,191.988,0,95.4346,34.0641,1.35694
12,36.4,44.2799,599.321,320.547,630.278,334.078,0,27.6749,8.72507,1.31527
13,24.7001,31.9165,175.361,624.853,144.747,616.245,0,19.9478,4.75227,1.23824
14,55.8997,49.1653,115.22,399.661,67.6856,404.8,0,30.7283,25.1714,1.81916
15,266.407,172.606,503.955,200.292,356.25,173.368,0,107.879,158.529,2.46951
16,28.4001,29.1811,253.562,213.464,249.904,185.111,0,18.2382,10.1619,1.55717
17,0,0,621.536,612.772,621.536,612.772,0,0,0,0
18,15.3,18.4363,404.915,96.4033,405.894,78.2287,0,11.5227,3.77731,1.32781
19,104.299,95.3744,168.288,534.019,139.596,611.197,0,59.609,44.69,1.74972
20,79.2994,83.6265,557.847,352.917,630.381,333.843,0,52.2666,27.0328,1.51721
21,124.699,142.629,531.258,188.603,648.233,190.991,0,89.1434,35.5553,1.39885
22,143.1,156.064,320.564,305.96,251.332,184.463,0,97.5399,45.5597,1.46709
23,364.413,246.627,423.164,613.997,611.99,612.894,1,154.142,210.271,2.36414
24,112.999,107.526,558.957,376.819,630.398,334.382,0,67.2039,45.7949,1.68143
25,147.8,183.148,482.236,698.3,612.281,752.376,0,114.468,33.3322,1.29119
26,135.999,114.787,257.389,632.895,144.791,615.768,0,71.7422,64.2569,1.89567
27,210.004,229.717,496.358,505.548,615.528,540.24,0,143.573,66.4307,1.4627
28,6,5.84585,605.919,752.248,611.559,753.787,0,3.65366,2.34634,1.64219
29,28.4001,30.4371,572.31,832.479,602.441,833.273,0,19.0232,9.37688,1.49292
30,182.502,129.779,510.94,653.921,613.334,613.121,0,81.1116,101.39,2.25001
31,47.4998,61.8127,596.22,229.778,648.306,198.117,0,38.633,8.86689,1.22952
32,273.407,220.458,393.289,338.21,349.957,174.782,0,137.786,135.621,1.98429
33,143.1,135.694,531.456,147.664,653.528,130.133,0,84.8089,58.2906,1.68732
34,170.001,142.327,277.441,644.519,144.85,615.994,0,88.9546,81.0466,1.9111
35,155.7,134.854,298.569,295.744,250.862,184.73,0,84.2838,71.4165,1.84733
36,140.699,125.724,276.222,297.235,249.601,185.223,0,78.5778,62.1216,1.79057
37,94.7991,87.6893,439.351,179,355.712,174.344,0,54.8058,39.9933,1.72973
38,265.607,201.275,476.17,399.089,630.315,334.11,0,125.797,139.81,2.1114
