ID,time,distance,start_x,start_y,end_x,end_y,state,free_flow_time_lower_bound,delay_above_free_flow,time_to_free_flow_ratio
1,230.605,137.137,202.264,305.852,249.474,185.196,0,85.7107,144.894,2.6905
2,160.701,165.577,308.744,680.888,312.319,818.09,0,103.486,57.2147,1.55287
3,36,33.3125,146.764,660.143,149.635,693.226,0,20.8203,15.1797,1.72908
4,5.1,3.17492,603.198,811.794,606.01,812.768,0,1.98433,3.11567,2.57014
5,291.509,206.031,485.858,439.588,615.622,539.749,0,128.77,162.739,2.2638
6,31.5001,39.2974,177.228,672.555,149.891,693.151,0,24.5609,6.93921,1.28253
7,62.4996,66.6024,562.248,782.831,611.16,754.954,0,41.6265,20.8731,1.50144
8,7.89999,7.63201,360.535,180.118,355.814,174.186,0,4.77,3.12999,1.65618
9,18.3,21.349,260.058,203.659,252.305,183.995,0,13.3431,4.95689,1.37149
10,100.499,91.8652,365.973,200.914,349.969,174.847,0,57.4157,43.0833,1.75037
11,131.599,153.086,527.329,177.611,647.761,191.398,0,95.6786,35.9203,1.37543
12,38.2,44.1813,599.321,320.547,630.313,334.061,0,27.6133,10.5867,1.38339
13,25.3001,31.9447,175.361,624.853,144.696,616.27,0,19.9654,5.33462,1.26719
14,63.5996,48.6114,115.22,399.661,67.6936,404.788,0,30.3821,33.2175,2.09332
15,308.61,171.981,503.955,200.292,355.819,174.233,0,107.488,201.122,2.87111
16,29.8001,29.2136,253.562,213.464,249.786,185.113,0,18.2585,11.5416,1.63212
17,0,0,621.536,612.772,621.536,612.772,0,0,0,0
18,15.8,18.4832,404.915,96.4033,405.898,78.2302,0,11.552,4.24803,1.36773
19,130.999,95.543,168.288,534.019,139.948,611.073,0,59.7144,71.2844,2.19376
20,87.8992,83.2795,557.847,352.917,630.294,334.149,0,52.0497,35.8495,1.68876
21,119.299,140.364,531.258,188.603,647.63,191.856,0,87.7276,31.5712,1.35988
22,151.3,155.327,320.564,305.96,250.939,184.599,0,97.0793,54.2208,1.55852
23,484.32,222.267,423.164,613.997,591.068,614.472,1,138.917,345.404,3.48641
24,120.599,107.675,558.957,376.819,630.324,333.875,0,67.2968,53.3019,1.79204
25,169.701,183.513,482.236,698.3,611.947,753.086,0,114.696,55.0056,1.47958
26,154.2,114.347,257.389,632.895,144.724,615.715,0,71.4666,82.7336,2.15765
27,233.505,230.407,496.358,505.548,615.526,539.864,0,144.005,89.5005,1.62151
28,6.1,5.9517,605.919,752.248,611.662,753.811,0,3.71981,2.38018,1.63987
29,29.2001,30.4393,572.31,832.479,602.468,833.347,0,19.0245,10.1755,1.53486
30,222.004,128.44,510.94,653.921,613.208,612.799,0,80.2749,141.729,2.76555
31,48.4998,61.614,596.22,229.778,647.954,197.874,0,38.5087,9.99109,1.25945
32,343.812,219.501,393.289,338.21,349.861,174.632,0,137.188,206.624,2.50614
33,146.6,135.664,531.456,147.664,653.451,130.048,0,84.79,61.8098,1.72898
34,252.806,145.077,277.441,644.519,144.816,615.767,0,90.6731,162.133,2.78811
35,184.902,135.54,298.569,295.744,250.931,184.622,0,84.7127,100.189,2.1827
36,165.001,125.532,276.222,297.235,249.813,185.123,0,78.4578,86.5431,2.10305
37,110.199,86.5717,439.351,179,355.811,174.201,0,54.1073,56.0916,2.03667
38,269.907,201.286,476.17,399.089,630.355,334.093,0,125.804,144.104,2.14546
39,124.999,109.08,204.268,562.487,144.837,615.851,0,68.1752,56.8235,1.83349
40,119.199,107.462,546.922,123.811,653.547,129.96,0,67.164,52.0347,1.77474
41,48.5998,58.6409,193.333,679.733,149.498,693.242,0,36.6506,11.9493,1.32603
42,434.417,204.366,498.021,539.339,613.167,612.794,0,127.729,306.689,3.4011
43,359.213,218.521,478.994,414.088,630.333,334.061,0,136.576,222.637,2.63014
44,285.008,181.388,213.373,438.762,67.6672,405.539,0,113.368,171.641,2.51402
45,17.9,19.2416,151.972,674.273,149.664,693.183,0,12.026,5.87406,1.48845
46,151.3,86.3488,541.832,635.338,613.187,612.766,0,53.968,97.332,2.80351
