ID, time, distance, start_x, start_y, end_x, end_y, state 
0,309.21,110.753,176.364,392.672,67.8376,405.221,0
1,766.16,153.344,202.264,305.852,248.057,184.724,0
2,304.309,171.436,308.744,680.888,313.65,818.391,0
3,92.0992,33.1728,146.764,660.143,149.367,693.307,0
4,7,3.02928,603.198,811.794,606.27,812.084,0
5,902.527,216.232,485.858,439.588,615.475,540.209,0
6,54.0997,39.9414,177.228,672.555,150.998,693.657,0
7,152.5,70.7365,562.248,782.831,611.534,756.349,0
8,18.1,7.71748,360.535,180.118,355.659,174.2,0
9,37.5,21.369,260.058,203.659,252.003,184.218,0
10,266.007,121.513,365.973,200.914,351.119,175.294,0
11,415.216,164.377,527.329,177.611,647.581,191.876,0
12,97.4991,51.1886,599.321,320.547,630.689,332.984,0
13,41.0999,32.1959,175.361,624.853,144.198,617.634,0
14,116.099,48.5128,115.22,399.661,67.6423,404.677,0
15,909.425,175.374,503.955,200.292,413.654,178.533,1
16,105.099,28.721,253.562,213.464,249.284,185.203,0
17,0,0,621.536,612.772,621.625,612.366,0
18,45.6999,16.1177,404.915,96.4033,405.512,78.1336,0
19,270.507,97.8727,168.288,534.019,140.346,611.312,0
20,398.715,160.34,299.655,636.793,144.228,617.444,0
21,211.304,80.2857,557.847,352.917,630.279,333.884,0
22,428.317,143.97,531.258,188.603,648.548,190.771,0
23,412.816,158.18,320.564,305.96,253.033,183.788,0
24,478.22,164.288,209.889,532.593,140.287,611.17,0
25,909.425,173.895,423.164,613.997,528.983,615.997,1
26,357.913,129.692,558.957,376.819,630.727,335.108,0
27,506.822,190.287,482.236,698.3,611.577,753.923,0
28,358.713,116.677,257.389,632.895,144.781,615.821,0
29,772.458,230.422,496.358,505.548,615.469,539.964,0
30,7.1,5.90661,605.919,752.248,611.357,754.376,0
31,69.3995,30.3221,572.31,832.479,602.413,833.468,0
32,909.425,114.593,510.94,653.921,555.714,620.767,1
33,122.499,65.8633,596.22,229.778,649.212,198.506,0
34,909.425,244.424,393.289,338.21,338.661,247.82,1
35,318.21,139.049,531.456,147.664,654.217,131.807,0
36,350.612,139.258,277.441,644.519,144.637,616.588,0
37,329.111,138.374,298.569,295.744,252.816,183.9,0
38,332.911,129.11,276.222,297.235,251.129,184.609,0
39,317.71,70.743,417.007,195.696,355.91,174.126,0
40,341.612,85.3674,439.351,179,356.404,172.869,0
41,909.425,174.563,476.17,399.089,609.518,333.675,1
42,367.013,145.569,204.268,562.487,141.345,611.604,0
43,320.31,105.315,546.922,123.811,653.692,129.393,0
44,90.6992,59.3617,193.333,679.733,152.179,694.217,0
45,909.425,175.924,498.021,539.339,554.771,610.418,1
46,909.425,244.764,478.994,414.088,618.766,335.155,1
47,720.571,185.939,213.373,438.762,67.7326,405.6,0
48,42.9999,18.6062,151.972,674.273,149.241,693.377,0
49,352.712,96.6692,541.832,635.338,613.282,612.425,0
50,909.425,240.767,448.727,480.204,594.593,495.359,1
51,909.425,169.727,352.225,360.52,326.411,223.924,1
52,271.107,134.101,536.159,152.806,654.178,131.662,0
53,532.217,208.452,248.069,416.615,67.6383,404.763,0
54,283.308,144.501,265.274,657.145,144.043,618.124,0
55,650.488,225.821,243.776,426.354,67.4374,406.426,0
56,273.807,85.0347,583.226,187.694,648.447,190.911,0
57,909.425,162.35,425.143,434.932,526.787,357.729,1
58,94.8991,57.6432,554.379,758.105,611.366,754.302,0
59,909.425,195.29,409.814,442.512,528.731,364.476,1
60,441.418,147.851,293.245,300.333,251.81,184.336,0
61,410.416,123.277,534.918,131.305,653.557,129.693,0
62,314.91,71.4609,589.296,661.625,613.622,613.741,0
63,617.296,202.901,254.412,354.048,250.834,184.706,0
64,417.516,180.471,534.368,303.723,648.414,198.098,0
65,909.425,204.27,394.19,329.316,326.196,201.226,1
66,213.504,149.443,316.218,694.286,313.944,818.418,0
67,12.4,6.59453,623.427,333.286,630.426,333.652,0
68,351.412,168.518,533.965,288.049,647.886,197.676,0
69,768.459,199.909,253.598,501.43,139.377,611.323,0
70,520.32,176.264,362.946,234.946,350.794,175.124,0
71,215.304,121.281,320.509,712.769,312.863,817.977,0
72,173.301,122.514,351.188,703.579,314.544,818.703,0
73,808.35,273.301,313.453,375.917,251.897,184.312,0
74,909.425,269.831,389.963,442.229,338.956,253.704,1
75,235.405,121.615,583.294,278.677,647.988,197.946,0
76,909.425,199.521,469.974,370.553,586.902,337.217,1
77,732.268,217.633,278.878,372.073,252.679,183.95,0
78,909.425,159.367,419.109,506.4,496.822,454.526,1
79,406.916,104.63,264.427,280.216,249.934,185.047,0
80,909.425,154.305,444.894,487.243,537.899,440.75,1
81,304.509,107.361,241.075,626.022,144.597,615.505,0
82,37.2,19.1477,595.573,614.719,613.424,613.491,0
83,909.425,393.273,580.665,537.511,577.684,545.22,1
84,317.21,139.7,313.409,283.318,252.807,183.923,0
85,906.526,282.485,357.058,556.778,144.329,617.339,0
86,909.425,216.96,500.875,576.73,548.249,608.868,1
87,774.658,145.658,211.434,306.944,248.098,184.672,0
88,404.215,115.067,306.952,248.128,348.967,174.438,0
89,274.108,79.8788,357.256,195.594,350.363,174.868,0
90,407.316,91.5084,572.956,674.689,613.428,613.309,0
91,146.1,60.8988,569.849,780.52,611.624,756.64,0
92,298.209,114.44,573.006,442.172,615.738,540.64,0
93,126.899,106.308,87.8419,472.994,66.7496,407.908,0
94,839.842,176.39,205.337,317.948,248.794,185.011,0
95,352.712,97.6631,304.247,230.096,349.198,174.41,0
96,909.425,225.987,378.924,342.867,331.115,223.633,1
97,0,0,405.617,73.7946,405.617,73.7946,0
98,140.899,85.465,591.442,192.463,646.905,195.237,0
99,907.326,210.988,476.31,550.698,613.298,612.45,0
100,274.908,113.179,575.623,446.331,615.724,540.496,0
101,716.372,123.735,225.091,294.28,249.4,185.227,0
