ID,time,distance,start_x,start_y,end_x,end_y,state,free_flow_time_lower_bound,delay_above_free_flow,time_to_free_flow_ratio
1,159.001,136.695,202.264,305.852,249.383,185.247,0,85.4344,73.5661,1.86108
2,143.9,167.72,308.744,680.888,312.3,818.097,0,104.825,39.0743,1.37276
3,31.3001,33.3,146.764,660.143,149.691,693.201,0,20.8125,10.4876,1.50391
4,4.8,3.18411,603.198,811.794,606.021,812.762,0,1.99007,2.80993,2.41197
5,208.704,204.873,485.858,439.588,615.628,539.728,0,128.046,80.6579,1.62991
6,32.1001,39.627,177.228,672.555,149.864,693.211,0,24.7668,7.33323,1.29609
7,58.2997,66.265,562.248,782.831,611.12,755.254,0,41.4156,16.8841,1.40767
8,7.79999,7.68617,360.535,180.118,355.816,174.11,0,4.80386,2.99614,1.62369
9,18.5,21.4606,260.058,203.659,252.457,184.032,0,13.4129,5.08717,1.37928
10,99.5991,96.6319,365.973,200.914,349.669,174.706,0,60.395,39.2041,1.64913
11,129.399,152.736,527.329,177.611,648.032,191.081,0,95.4603,33.9384,1.35552
12,35.9,44.3544,599.321,320.547,630.364,334.07,0,27.7215,8.17853,1.29502
13,24.5001,31.8438,175.361,624.853,144.802,616.245,0,19.9024,4.59769,1.23101
14,55.0997,48.8321,115.22,399.661,67.6547,405.614,0,30.5201,24.5797,1.80536
15,236.705,170.447,503.955,200.292,356.163,173.402,0,106.53,130.176,2.22197
16,27.5001,29.05,253.562,213.464,249.885,185.093,0,18.1563,9.34381,1.51463
17,0,0,621.536,612.772,621.536,612.772,0,0,0,0
18,15.2,18.4653,404.915,96.4033,405.894,78.2007,0,11.5408,3.65922,1.31707
19,98.4991,95.0902,168.288,534.019,139.525,611.185,0,59.4313,39.0677,1.65736
20,80.5993,83.8043,557.847,352.917,630.383,334.377,0,52.3777,28.2216,1.53881
21,114.999,139.643,531.258,188.603,647.913,191.191,0,87.2766,27.7223,1.31764
22,142.399,154.975,320.564,305.96,251.334,184.482,0,96.8592,45.5403,1.47017
23,337.211,225.689,423.164,613.997,597.651,612.321,1,141.055,196.156,2.39063
24,112.299,106.372,558.957,376.819,630.299,334.058,0,66.4826,45.8162,1.68915
25,142.099,183.205,482.236,698.3,612.268,752.372,0,114.503,27.5963,1.24101
26,138.399,116.189,257.389,632.895,144.719,615.641,0,72.6183,65.7809,1.90584
27,207.203,227.031,496.358,505.548,615.47,540.074,0,141.895,65.3088,1.46026
28,6,5.86224,605.919,752.248,611.575,753.791,0,3.6639,2.3361,1.6376
29,27.8001,30.4441,572.31,832.479,602.41,833.333,0,19.0275,8.77254,1.46104
30,167.501,130.52,510.94,653.921,613.243,612.833,0,81.5753,85.9258,2.05333
31,47.3998,61.6342,596.22,229.778,648.166,198.059,0,38.5214,8.87846,1.23048
32,269.107,219.477,393.289,338.21,350.087,174.777,0,137.173,131.934,1.96181
33,138.599,135.966,531.456,147.664,653.622,129.739,0,84.9787,53.6206,1.63099
34,157,141.53,277.441,644.519,144.844,615.945,0,88.4564,68.544,1.77489
35,140.699,135.236,298.569,295.744,251.195,184.49,0,84.5222,56.1772,1.66464
36,126.799,124.989,276.222,297.235,250.859,184.729,0,78.1181,48.6806,1.62317
37,91.8992,88.4034,439.351,179,355.579,174.326,0,55.2521,36.647,1.66327
38,249.306,202.505,476.17,399.089,630.31,334.106,0,126.566,122.741,1.96978
39,107.399,107.929,204.268,562.487,144.681,615.755,0,67.4555,39.9434,1.59214
40,105.599,107.787,546.922,123.811,653.511,129.952,0,67.3667,38.2322,1.56752
41,46.6999,58.1725,193.333,679.733,149.579,693.217,0,36.3578,10.342,1.28445
42,228.105,188.063,498.021,539.339,613.258,612.414,0,117.539,110.566,1.94067
43,278.808,220.299,478.994,414.088,630.354,334.098,0,137.687,141.121,2.02494
44,239.105,185.463,213.373,438.762,67.6783,405.515,0,115.914,123.191,2.06277
45,17.2,19.2461,151.972,674.273,149.646,693.185,0,12.0288,5.17123,1.4299
46,112.099,88.3271,541.832,635.338,613.321,613.224,0,55.2044,56.8944,2.03061
47,337.211,251.274,448.727,480.204,605.365,536.155,1,157.046,180.165,2.14721
48,235.405,226.637,352.225,360.52,349.806,174.724,0,141.648,93.7571,1.6619
