ID, time, distance, start_x, start_y, end_x, end_y, state 
1,284.308,135.98,202.264,305.852,249.168,185.108,0
2,185.402,166.446,308.744,680.888,312.453,818.105,0
3,35.3,33.8118,146.764,660.143,149.372,693.316,0
4,4.8,3.17434,603.198,811.794,606.012,812.758,0
5,214.904,210.199,485.858,439.588,615.538,539.87,0
6,32.5001,39.3214,177.228,672.555,149.864,693.196,0
7,61.1996,66.7508,562.248,782.831,611.13,755.235,0
8,7.6,7.67721,360.535,180.118,355.757,174.199,0
9,18.6,21.4501,260.058,203.659,252.533,184.045,0
10,104.999,92.3755,365.973,200.914,349.778,174.691,0
11,132.399,152.222,527.329,177.611,647.843,191.457,0
12,41.8999,44.4851,599.321,320.547,630.264,334.12,0
13,26.2001,32.5198,175.361,624.853,144.679,615.64,0
14,64.7996,49.1685,115.22,399.661,67.7799,405.425,0
15,320.01,140.894,503.955,200.292,383.797,174.653,1
16,31.2001,28.8335,253.562,213.464,249.68,185.226,0
17,0,0,621.536,612.772,621.536,612.772,0
18,16.9,18.8295,404.915,96.4033,405.889,78.1774,0
19,120.399,96.019,168.288,534.019,139.884,611.154,0
20,84.6993,84.1166,557.847,352.917,630.281,334.121,0
21,115.199,138.176,531.258,188.603,647.82,191.387,0
22,229.605,155.142,320.564,305.96,249.9,185.144,0
23,320.01,189.047,423.164,613.997,555.063,618.564,1
24,124.399,106.891,558.957,376.819,630.35,333.918,0
25,172.701,188.417,482.236,698.3,612.068,752.636,0
26,149.8,116.892,257.389,632.895,144.807,616.211,0
27,227.905,227.515,496.358,505.548,615.468,539.877,0
28,6,5.86857,605.919,752.248,611.513,754.022,0
29,28.6001,30.4231,572.31,832.479,602.377,833.342,0
30,221.704,128.184,510.94,653.921,613.18,612.796,0
31,52.2998,62.0883,596.22,229.778,648.353,198.093,0
32,269.707,222.46,393.289,338.21,349.891,174.822,0
33,142.6,136.263,531.456,147.664,653.54,130.045,0
34,207.003,143.597,277.441,644.519,144.813,616.12,0
35,160.101,134.945,298.569,295.744,249.945,185.054,0
36,228.505,123.718,276.222,297.235,249.692,185.249,0
37,111.399,86.3353,439.351,179,355.974,173.831,0
38,306.409,203.214,476.17,399.089,630.34,334.147,0
39,119.499,111.292,204.268,562.487,144.815,615.798,0
40,120.399,107.644,546.922,123.811,653.491,130.045,0
