ID, time, distance, start_x, start_y, end_x, end_y, state 
0,181.802,109.225,176.364,392.672,67.7028,405.474,0
1,219.604,135.775,202.264,305.852,248.719,184.944,0
2,157.5,167.121,308.744,680.888,311.925,818.287,0
3,41.3999,33.1342,146.764,660.143,149.375,693.291,0
4,5,3.47126,603.198,811.794,606.026,812.841,0
5,253.206,206.226,485.858,439.588,615.684,539.457,0
6,34.1001,39.3312,177.228,672.555,150.096,693.286,0
7,63.3996,67.7996,562.248,782.831,611.138,755.254,0
8,7.89999,7.74329,360.535,180.118,355.759,174.085,0
9,17.7,21.3178,260.058,203.659,252.045,184.186,0
10,110.799,91.7772,365.973,200.914,349.745,174.723,0
11,138.099,153.222,527.329,177.611,647.483,192.176,0
12,38.7,41.7089,599.321,320.547,630.26,334.13,0
13,26.9001,31.9063,175.361,624.853,144.836,616.04,0
14,59.2997,49.0343,115.22,399.661,67.7356,404.884,0
15,300.709,160.811,503.955,200.292,366.036,174.597,1
16,33.9001,28.9715,253.562,213.464,249.401,185.24,0
17,0,0,621.536,612.772,621.536,612.772,0
18,16.3,18.6065,404.915,96.4033,405.754,78.1579,0
19,148.8,99.7166,168.288,534.019,139.442,611.334,0
20,266.207,166.7,299.655,636.793,144.733,615.621,0
21,113.299,79.2772,557.847,352.917,630.367,333.7,0
22,121.599,140.89,531.258,188.603,648.183,190.86,0
23,174.301,157.036,320.564,305.96,251.13,184.486,0
24,152.2,126.161,209.889,532.593,140.19,611.208,0
25,300.709,162,423.164,613.997,546.777,616.869,1
26,134.499,105.794,558.957,376.819,630.429,334.45,0
27,159.601,185.936,482.236,698.3,611.941,753.144,0
28,161.801,114.555,257.389,632.895,144.739,615.7,0
29,226.905,230.653,496.358,505.548,615.697,540.628,0
30,6.1,5.92683,605.919,752.248,611.606,753.91,0
31,29.3001,30.6177,572.31,832.479,602.475,833.346,0
32,268.907,129.76,510.94,653.921,613.34,613.21,0
33,50.3998,61.723,596.22,229.778,648.352,198.161,0
34,300.709,195.927,393.289,338.21,331.856,187.383,1
35,155.4,135.414,531.456,147.664,653.535,129.777,0
36,168.901,142.556,277.441,644.519,144.698,616.386,0
37,179.902,137.119,298.569,295.744,251.082,184.611,0
38,140.599,122.99,276.222,297.235,250.05,185.009,0
39,112.699,70.5762,417.007,195.696,356.149,173.404,0
40,146,87.4308,439.351,179,355.921,174.002,0
41,255.306,188.025,476.17,399.089,630.51,334.806,0
42,117.099,103.073,204.268,562.487,140.242,611.172,0
43,120.499,107.355,546.922,123.811,653.568,129.747,0
44,48.3998,58.3364,193.333,679.733,149.667,693.243,0
45,300.709,152.711,498.021,539.339,559.413,611.277,1
46,300.709,192.699,478.994,414.088,625.995,334.328,1
