ID, time, distance, start_x, start_y, end_x, end_y, state 
0,88.0992,110.805,176.364,392.672,67.8242,405.156,0
1,112.399,137.448,202.264,305.852,248.91,185.021,0
2,120.299,167.063,308.744,680.888,312.761,818.083,0
3,25.8001,33.5993,146.764,660.143,149.705,693.181,0
4,3.6,2.95302,603.198,811.794,605.996,812.735,0
5,149.1,202.615,485.858,439.588,612.743,541.482,1
6,29.0001,39.4678,177.228,672.555,149.447,693.368,0
7,55.4997,67.5879,562.248,782.831,611.117,755.265,0
8,7.1,7.74486,360.535,180.118,355.796,174.072,0
9,16.1,21.1487,260.058,203.659,252.397,183.951,0
10,66.9995,90.4708,365.973,200.914,349.916,174.744,0
11,113.399,152.959,527.329,177.611,647.869,191.567,0
12,31.2001,41.7414,599.321,320.547,630.284,334.099,0
13,25.1001,32.5663,175.361,624.853,144.674,615.737,0
14,36.5,48.5066,115.22,399.661,67.7325,405.152,0
15,127.599,166.677,503.955,200.292,355.771,174.221,0
16,22.1,29.0644,253.562,213.464,249.46,185.156,0
17,0,0,621.536,612.772,621.536,612.772,0
18,14.3,18.439,404.915,96.4033,405.957,78.228,0
19,71.8995,95.9588,168.288,534.019,139.89,611.156,0
20,118.599,157.23,299.655,636.793,144.85,615.954,0
21,62.4996,81.9883,557.847,352.917,630.383,334.107,0
22,100.899,138.809,531.258,188.603,647.839,191.563,0
23,128.799,154.046,320.564,305.96,249.402,185.231,0
24,92.5992,126.483,209.889,532.593,139.933,611.054,0
25,149.1,205.615,423.164,613.997,589.709,615.051,1
26,87.8992,106.875,558.957,376.819,630.263,334.139,0
27,130.699,181.644,482.236,698.3,612.375,752.252,0
28,85.5993,114.779,257.389,632.895,144.739,615.872,0
29,149.1,204.511,496.358,505.548,603.54,528.938,1
30,6.1,5.89713,605.919,752.248,611.579,753.902,0
31,24.5001,30.4342,572.31,832.479,602.38,833.349,0
32,95.4991,124.82,510.94,653.921,613.165,612.769,0
33,45.6999,61.7594,596.22,229.778,648.402,198.132,0
34,149.1,190.843,393.289,338.21,325.818,187.386,1
35,102.699,135.911,531.456,147.664,653.521,129.961,0
36,105.599,140.088,277.441,644.519,144.76,615.848,0
37,110.299,133.975,298.569,295.744,249.976,185.02,0
38,89.4992,124.473,276.222,297.235,249.844,185.145,0
39,54.6997,71.1727,417.007,195.696,355.941,174.08,0
40,65.4996,86.075,439.351,179,355.966,173.821,0
41,134.399,185.804,476.17,399.089,630.329,334.134,0
42,73.2995,104.214,204.268,562.487,139.854,611.192,0
43,77.0994,107.73,546.922,123.811,653.592,130.044,0
44,43.0999,58.9016,193.333,679.733,149.461,693.265,0
45,144.4,186.37,498.021,539.339,613.23,612.813,0
46,149.1,198.668,478.994,414.088,628.837,334.133,1
47,133.599,178.365,213.373,438.762,67.7537,405.243,0
48,15.9,19.3797,151.972,674.273,149.684,693.266,0
49,68.0995,87.2347,541.832,635.338,613.159,612.813,0
50,149.1,200.345,448.727,480.204,592.286,490.2,1
51,149.1,201.936,352.225,360.52,334.05,183.271,1
52,95.4991,130.287,536.159,152.806,653.527,130.045,0
53,149,204.789,248.069,416.615,67.8402,405.159,0
54,107.499,140.167,265.274,657.145,144.74,615.846,0
55,149.1,206.993,243.776,426.354,69.8506,405.249,1
56,61.3996,81.4689,583.226,187.694,647.781,191.583,0
57,149.1,195.1,425.143,434.932,562.962,342.671,1
58,40.7999,57.3715,554.379,758.105,611.156,755.164,0
59,149.1,208.479,409.814,442.512,559.328,345.452,1
60,112.599,139.34,293.245,300.333,249.83,185.124,0
61,84.3993,123.335,534.918,131.305,653.514,129.952,0
62,49.0998,66.4912,589.296,661.625,613.171,612.767,0
63,144.1,187.771,254.412,354.048,249.346,185.248,0
64,130.599,183.645,534.368,303.723,647.993,197.936,0
65,149.1,193.842,394.19,329.316,334.51,185.992,1
66,105.199,147.821,316.218,694.286,312.763,818.003,0
67,6.7,7.10756,623.427,333.286,630.385,334.128,0
68,118.299,167.515,533.965,288.049,648.044,197.834,0
69,141.099,195.253,253.598,501.43,139.929,611.123,0
70,82.8993,113.996,362.946,234.946,349.965,174.766,0
71,83.7993,116.173,320.509,712.769,312.842,818.018,0
72,89.0992,122.225,351.188,703.579,312.715,818.025,0
73,149.1,207.016,313.453,375.917,255.394,222.987,1
74,149.1,205.56,389.963,442.229,340.23,265.413,1
