ID,time,distance,start_x,start_y,end_x,end_y,state,free_flow_time_lower_bound,delay_above_free_flow,time_to_free_flow_ratio
1,188.802,136.602,202.264,305.852,248.727,184.927,0,85.376,103.426,2.21142
2,156.8,165.676,308.744,680.888,312.615,818.005,0,103.548,53.2526,1.51428
3,33.2001,33.4949,146.764,660.143,149.778,693.171,0,20.9343,12.2657,1.58591
4,5,3.17444,603.198,811.794,606.024,812.722,0,1.98403,3.01597,2.52013
5,231.405,206.201,485.858,439.588,615.571,539.675,0,128.876,102.529,1.79557
6,32.4001,39.3731,177.228,672.555,149.901,693.248,0,24.6082,7.79188,1.31664
7,60.1997,67.1089,562.248,782.831,611.075,754.955,0,41.9431,18.2566,1.43527
8,7.99999,7.70305,360.535,180.118,355.837,174.069,0,4.81441,3.18559,1.66168
9,18.5,21.3155,260.058,203.659,252.312,184.067,0,13.3222,5.17785,1.38866
10,100.799,91.8438,365.973,200.914,349.5,174.638,0,57.4023,43.3967,1.75601
11,135.699,153.586,527.329,177.611,647.868,191.696,0,95.9914,39.7077,1.41366
12,36.8,44.2882,599.321,320.547,630.315,334.135,0,27.6801,9.11989,1.32947
13,25.0001,31.9167,175.361,624.853,144.645,616.277,0,19.9479,5.05213,1.25327
14,59.0997,48.5084,115.22,399.661,67.6735,404.79,0,30.3177,28.7819,1.94934
15,293.509,171.926,503.955,200.292,356.11,173.437,0,107.454,186.055,2.73149
16,28.3001,29.1409,253.562,213.464,249.918,185.067,0,18.213,10.087,1.55384
17,0,0,621.536,612.772,621.536,612.772,0,0,0,0
18,15.6,18.4323,404.915,96.4033,405.836,78.2324,0,11.5202,4.07981,1.35414
19,118.299,95.3975,168.288,534.019,139.638,611.234,0,59.6234,58.6754,1.9841
20,81.7993,83.5602,557.847,352.917,630.302,334.091,0,52.2251,29.5742,1.56628
21,116.699,138.976,531.258,188.603,647.99,190.968,0,86.8597,29.8391,1.34353
22,156.9,155.283,320.564,305.96,251.252,184.468,0,97.0517,59.8486,1.61667
23,401.415,225.69,423.164,613.997,595.198,614.848,1,141.056,260.359,2.84578
24,122.699,108.055,558.957,376.819,630.317,334.326,0,67.5343,55.1644,1.81684
25,154.1,182.12,482.236,698.3,611.918,753.061,0,113.825,40.2749,1.35383
26,134.899,114.264,257.389,632.895,144.783,616.13,0,71.415,63.484,1.88894
27,231.805,229.869,496.358,505.548,615.597,540.3,0,143.668,88.1369,1.61348
28,6.1,5.94171,605.919,752.248,611.659,753.785,0,3.71357,2.38642,1.64262
29,29.0001,30.4339,572.31,832.479,602.436,833.348,0,19.0212,9.9789,1.52462
30,196.403,129.028,510.94,653.921,613.25,612.649,0,80.6425,115.76,2.43547
31,49.1998,61.6496,596.22,229.778,648.345,198.149,0,38.531,10.6688,1.27689
32,289.308,220.03,393.289,338.21,349.514,174.565,0,137.519,151.79,2.10378
33,152.4,135.815,531.456,147.664,653.515,130.151,0,84.8841,67.516,1.79539
34,188.602,143.53,277.441,644.519,144.773,615.829,0,89.7063,98.896,2.10244
35,164.501,134.752,298.569,295.744,251.334,184.48,0,84.2198,80.2811,1.95323
36,144.7,124.477,276.222,297.235,249.683,185.206,0,77.7979,66.9018,1.85994
37,103.799,87.8466,439.351,179,356.204,173.401,0,54.9042,48.8948,1.89055
38,265.107,202.123,476.17,399.089,630.351,334.126,0,126.327,138.78,2.09858
39,117.199,107.895,204.268,562.487,144.841,615.866,0,67.4345,49.7643,1.73797
40,113.299,107.97,546.922,123.811,653.522,129.952,0,67.4814,45.8175,1.67897
41,48.2998,59.3652,193.333,679.733,149.464,693.205,0,37.1032,11.1966,1.30177
42,262.307,185.496,498.021,539.339,613.254,613.177,0,115.935,146.372,2.26253
43,303.509,218.234,478.994,414.088,630.314,334.136,0,136.396,167.113,2.2252
44,267.607,183.474,213.373,438.762,67.7168,405.587,0,114.671,152.936,2.33369
45,17.9,19.2775,151.972,674.273,149.686,693.228,0,12.0485,5.85157,1.48567
46,136.899,86.7986,541.832,635.338,613.15,612.854,0,54.2491,82.65,2.52353
47,401.415,255.772,448.727,480.204,606.284,538.13,1,159.858,241.558,2.51108
48,289.208,227.894,352.225,360.52,350.034,174.847,0,142.433,146.775,2.03048
49,143,129.332,536.159,152.806,653.489,130.101,0,80.8323,62.1672,1.76909
50,295.909,205.069,248.069,416.615,67.6588,404.791,0,128.168,167.741,2.30876
51,147.3,142.546,265.274,657.145,144.672,615.686,0,89.0914,58.2084,1.65336
52,333.111,211.619,243.776,426.354,67.7962,405.008,0,132.262,200.849,2.51857
53,81.4993,81.5549,583.226,187.694,648.435,190.803,0,50.9718,30.5275,1.59891
54,378.414,271.771,425.143,434.932,615.513,540.189,0,169.857,208.557,2.22784
55,48.2998,57.6361,554.379,758.105,611.233,754.781,0,36.0226,12.2772,1.34082
56,383.714,290.878,409.814,442.512,615.462,540.15,0,181.799,201.915,2.11065
57,175.702,144.802,293.245,300.333,251.498,184.417,0,90.5013,85.2002,1.94143
58,122.399,122.55,534.918,131.305,653.462,129.955,0,76.594,45.8047,1.59802
59,83.3993,65.1657,589.296,661.625,613.211,612.765,0,40.7286,42.6707,2.04769
60,268.407,186.904,254.412,354.048,249.69,185.218,0,116.815,151.592,2.29771
61,142.299,183.327,534.368,303.723,647.966,197.827,0,114.579,27.7202,1.24193
62,265.707,214,394.19,329.316,349.67,174.659,0,133.75,131.957,1.9866
63,123.299,147.797,316.218,694.286,312.362,818.051,0,92.3731,30.9256,1.33479
64,6.5,7.09449,623.427,333.286,630.355,334.045,0,4.43406,2.06594,1.46593
65,126.799,167.817,533.965,288.049,648.165,197.963,0,104.886,21.9129,1.20892
66,226.705,207.053,253.598,501.43,139.666,611.084,0,129.408,97.2965,1.75186
67,114.899,117.622,362.946,234.946,349.716,174.724,0,73.5139,41.385,1.56295
68,92.6992,115.958,320.509,712.769,312.263,818.088,0,72.4737,20.2255,1.27907
69,101.999,122.186,351.188,703.579,312.929,817.986,0,76.3663,25.6328,1.33566
70,293.509,246.44,313.453,375.917,250.055,184.971,0,154.025,139.484,1.90559
71,386.014,320.238,389.963,442.229,349.656,174.668,0,200.149,185.866,1.92864
72,98.5991,119.486,583.294,278.677,647.886,197.698,0,74.6789,23.9202,1.32031
73,336.311,221.295,469.974,370.553,630.275,334.065,0,138.309,198.002,2.43159
74,286.908,206.253,278.878,372.073,249.823,185.102,0,128.908,158,2.22568
75,401.415,225.334,419.109,506.4,581.292,456.78,1,140.833,260.582,2.85028
76,107.499,98.3668,264.427,280.216,250.037,184.974,0,61.4792,46.0197,1.74854
77,401.415,265.411,444.894,487.243,604.081,538.747,1,165.882,235.534,2.41989
78,107.899,101.691,241.075,626.022,144.705,615.72,0,63.5568,44.3422,1.69768
79,18.3,19.0061,595.573,614.719,613.234,612.922,0,11.8788,6.42125,1.54056
80,401.415,307.797,580.665,537.511,576.457,545.878,1,192.373,209.042,2.08665
81,120.499,134.58,313.409,283.318,250.669,184.804,0,84.1127,36.386,1.43259
82,342.312,283.06,357.058,556.778,144.665,615.706,0,176.913,165.399,1.93492
83,285.908,199.822,500.875,576.73,613.253,612.83,0,124.888,161.02,2.28931
84,179.502,129.986,211.434,306.944,248.8,185.041,0,81.2413,98.2605,2.20949
85,121.199,110.096,306.952,248.128,349.561,174.557,0,68.81,52.3887,1.76135
86,81.0993,78.4209,357.256,195.594,349.887,174.8,0,49.0131,32.0863,1.65465
87,125.799,88.6907,572.956,674.689,613.216,612.796,0,55.4317,70.367,2.26944
88,55.2997,59.3861,569.849,780.52,611.232,755.473,0,37.1163,18.1834,1.4899
89,101.299,114.664,573.006,442.172,615.516,540.165,0,71.6651,29.6339,1.41351
90,97.9991,109.633,87.8419,472.994,67.7423,405.621,0,68.5204,29.4787,1.43022
91,227.305,155.88,205.337,317.948,248.343,184.786,0,97.4252,129.879,2.33312
92,92.6992,90.8734,304.247,230.096,349.862,174.835,0,56.7959,35.9033,1.63215
93,238.705,210.417,378.924,342.867,349.871,174.8,0,131.511,107.195,1.8151
94,0,0,405.617,73.7946,405.617,73.7946,0,0,0,0
95,62.2996,73.2718,591.442,192.463,647.859,197.686,0,45.7949,16.5048,1.36041
96,248.706,189.734,476.31,550.698,613.222,612.567,0,118.583,130.122,2.09731
97,89.6992,109.716,575.623,446.331,615.582,540.35,0,68.5725,21.1267,1.30809
98,178.202,113.67,225.091,294.28,249.151,185.088,0,71.0438,107.158,2.50833
99,163.201,206.871,513.567,259.651,647.862,197.706,0,129.294,33.9063,1.26224
100,401.415,235.77,388.698,517.112,549.35,454.116,1,147.356,254.059,2.72412
101,127.899,108.796,423.227,233.179,355.57,174.318,0,67.9975,59.9011,1.88093
102,83.6993,101.664,541.376,495.618,615.565,539.601,0,63.5399,20.1594,1.31727
103,401.415,180.017,422.903,403.148,527.773,376.604,1,112.51,288.905,3.56781
104,18.9,23.97,167.696,623.023,144.673,616.364,0,14.9812,3.9188,1.26158
105,294.909,169.09,489.801,638.685,613.198,612.933,0,105.681,189.227,2.79055
106,341.812,188.842,450.996,638.712,613.191,613.003,0,118.026,223.785,2.89606
107,157.2,143.335,272.1,617.498,144.845,616.161,0,89.5845,67.6159,1.75477
108,23.2001,19.8759,87.0148,409.776,67.7987,405.388,0,12.4224,10.7776,1.86759
109,48.7998,48.0672,605.797,133.528,653.523,130.036,0,30.042,18.7578,1.62439
110,401.415,263.703,449.268,487.402,603.493,537.522,1,164.814,236.601,2.43556
111,55.5997,66.9672,190.423,591.315,144.64,615.686,0,41.8545,13.7452,1.3284
112,37.7,30.4209,232.799,205.022,249.137,185.132,0,19.0131,18.6869,1.98285
113,102.899,101.554,244.592,631.142,144.715,615.598,0,63.4715,39.4275,1.62118
