ID, time, distance, start_x, start_y, end_x, end_y, state 
0,81.0993,110.554,176.364,392.672,67.7986,405.181,0
1,97.3991,135.861,202.264,305.852,249.295,185.163,0
2,119.099,166.8,308.744,680.888,312.794,818.042,0
3,25.8001,33.5993,146.764,660.143,149.705,693.181,0
4,3.6,2.95302,603.198,811.794,605.996,812.735,0
5,144.1,199.778,485.858,439.588,610.409,542.096,1
6,29.0001,39.4678,177.228,672.555,149.447,693.368,0
7,54.2997,67.8403,562.248,782.831,611.058,755.241,0
8,7,7.66596,360.535,180.118,355.902,174.081,0
9,16,21.1215,260.058,203.659,252.469,183.952,0
10,66.5996,90.4103,365.973,200.914,349.896,174.828,0
11,113.499,152.778,527.329,177.611,647.874,191.571,0
12,31.1001,41.7964,599.321,320.547,630.339,334.104,0
13,24.7001,32.2708,175.361,624.853,144.849,615.814,0
14,35.7,48.501,115.22,399.661,67.7378,405.158,0
15,117.599,166.666,503.955,200.292,355.878,173.982,0
16,21.1,29.0464,253.562,213.464,249.505,185.162,0
17,0,0,621.536,612.772,621.536,612.772,0
18,14.5,18.4687,404.915,96.4033,405.911,78.1261,0
19,67.7995,96.074,168.288,534.019,139.943,611.164,0
20,111.899,157.534,299.655,636.793,144.798,616.035,0
21,59.7997,81.9007,557.847,352.917,630.365,334.105,0
22,100.899,138.809,531.258,188.603,647.839,191.563,0
23,111.999,154.963,320.564,305.96,249.451,185.184,0
24,91.4992,126.572,209.889,532.593,139.926,611.142,0
25,144.1,203.573,423.164,613.997,587.976,616.114,1
26,82.9993,107.035,558.957,376.819,630.351,334.069,0
27,128.799,181.653,482.236,698.3,612.355,752.224,0
28,81.4993,114.51,257.389,632.895,144.82,615.966,0
29,144.1,202.078,496.358,505.548,603.829,526.292,1
30,5.8,5.91006,605.919,752.248,611.473,754.27,0
31,22.6,30.3062,572.31,832.479,602.509,833.291,0
32,87.2992,124.539,510.94,653.921,613.186,612.795,0
33,43.6999,61.5931,596.22,229.778,648.018,197.829,0
34,144.1,194.613,393.289,338.21,329.625,185.232,1
35,99.4991,135.965,531.456,147.664,653.549,130.026,0
36,97.6991,140.18,277.441,644.519,144.762,616.037,0
37,99.1991,134.703,298.569,295.744,249.527,185.195,0
38,86.2993,124.196,276.222,297.235,249.434,185.149,0
39,50.3998,71.3649,417.007,195.696,355.853,173.934,0
40,63.4996,86.1273,439.351,179,355.943,173.98,0
41,133.199,185.945,476.17,399.089,630.328,334.053,0
42,73.5994,103.867,204.268,562.487,139.896,611.108,0
43,75.4994,107.665,546.922,123.811,653.537,129.98,0
44,42.9999,59.0131,193.333,679.733,149.444,693.364,0
45,135.199,186.31,498.021,539.339,613.221,612.798,0
46,140.699,200.71,478.994,414.088,630.294,334.064,0
47,124.699,178.28,213.373,438.762,67.8315,405.217,0
48,15.1,19.336,151.972,674.273,149.652,693.174,0
49,62.5996,87.1162,541.832,635.338,613.166,612.792,0
50,144.1,197.829,448.727,480.204,591.139,487.857,1
51,144.1,201.018,352.225,360.52,333.282,183.899,1
52,95.9991,130.166,536.159,152.806,653.472,129.981,0
53,142.199,205.051,248.069,416.615,67.7602,405.233,0
54,99.799,140.205,265.274,657.145,144.762,616.03,0
55,144.1,206.961,243.776,426.354,69.6955,405.199,1
56,61.5996,81.4682,583.226,187.694,647.803,191.557,0
57,144.1,194.332,425.143,434.932,561.766,343.127,1
58,40.9999,57.277,554.379,758.105,611.125,755.172,0
59,144.1,204.313,409.814,442.512,555.776,347.63,1
60,108.999,141.672,293.245,300.333,249.513,185.166,0
61,85.9993,123.373,534.918,131.305,653.566,130.019,0
62,47.8998,66.6395,589.296,661.625,613.257,612.777,0
63,133.799,187.411,254.412,354.048,249.508,185.177,0
64,129.499,183.507,534.368,303.723,647.977,197.95,0
65,144.1,192.447,394.19,329.316,331.228,183.962,1
66,102.899,147.793,316.218,694.286,312.694,818.032,0
67,6.7,7.10756,623.427,333.286,630.385,334.128,0
68,118.299,167.515,533.965,288.049,648.044,197.834,0
69,140.599,195.155,253.598,501.43,139.912,611.149,0
70,83.3993,114.141,362.946,234.946,350.012,174.761,0
71,82.3993,116.052,320.509,712.769,312.692,817.962,0
72,85.7993,122.607,351.188,703.579,312.65,817.977,0
73,144.1,203.008,313.453,375.917,256.879,227.11,1
74,144.1,199.581,389.963,442.229,342.403,271.357,1
75,84.8993,120.137,583.294,278.677,647.968,197.941,0
76,144.1,202.018,469.974,370.553,627.834,334.053,1
77,144.1,203.231,278.878,372.073,249.527,187.045,1
78,144.1,199.907,419.109,506.4,564.477,450.591,1
79,68.8995,97.9729,264.427,280.216,249.459,185.117,0
80,144.1,192.556,444.894,487.243,586.535,475.575,1
81,67.3995,98.1009,241.075,626.022,144.794,615.982,0
82,15.2,18.7673,595.573,614.719,613.2,612.824,0
83,144.1,132.305,580.665,537.511,577.539,545.289,1
84,99.999,136.496,313.409,283.318,249.522,185.191,0
85,144.1,191.855,357.058,556.778,227.942,625.319,1
86,143.4,197.25,500.875,576.73,613.229,612.806,0
87,92.9992,128.669,211.434,306.944,249.469,185.233,0
88,84.8993,107.836,306.952,248.128,349.688,174.715,0
89,54.5997,76.9786,357.256,195.594,349.893,174.764,0
90,65.8996,90.2115,572.956,674.689,613.228,612.738,0
91,48.3998,59.6307,569.849,780.52,611.058,755.101,0
92,79.9994,113.067,573.006,442.172,615.544,540.195,0
93,79.8994,108.205,87.8419,472.994,67.696,405.166,0
