ID,time,distance,start_x,start_y,end_x,end_y,state,free_flow_time_lower_bound,delay_above_free_flow,time_to_free_flow_ratio
1,189.802,137.443,202.264,305.852,249.518,185.247,0,85.9021,103.9,2.20952
2,155.3,167.17,308.744,680.888,311.955,818.205,0,104.481,50.8192,1.4864
3,33.2001,33.579,146.764,660.143,149.744,693.253,0,20.9869,12.2132,1.58194
4,5,3.17444,603.198,811.794,606.024,812.722,0,1.98403,3.01597,2.52013
5,232.405,206.346,485.858,439.588,615.479,540.16,0,128.966,103.439,1.80206
6,32.4001,39.3396,177.228,672.555,149.922,693.212,0,24.5872,7.81284,1.31776
7,60.1997,67.1548,562.248,782.831,611.126,754.959,0,41.9717,18.2279,1.43429
8,7.99999,7.70306,360.535,180.118,355.837,174.069,0,4.81441,3.18558,1.66168
9,18.5,21.317,260.058,203.659,252.315,184.065,0,13.3231,5.17691,1.38857
10,104.099,94.2532,365.973,200.914,349.593,174.595,0,58.9082,45.1907,1.76714
11,136.999,153.259,527.329,177.611,647.681,191.908,0,95.7868,41.2124,1.43025
12,36.8,44.2878,599.321,320.547,630.315,334.134,0,27.6798,9.12016,1.32949
13,25.0001,31.9167,175.361,624.853,144.645,616.277,0,19.9479,5.05213,1.25327
14,58.8997,48.5221,115.22,399.661,67.7083,404.791,0,30.3263,28.5733,1.9422
15,273.707,172.771,503.955,200.292,356.265,173.232,0,107.982,165.726,2.53476
16,28.3001,29.1397,253.562,213.464,249.918,185.068,0,18.2123,10.0878,1.5539
17,0,0,621.536,612.772,621.536,612.772,0,0,0,0
18,15.6,18.4323,404.915,96.4033,405.836,78.2324,0,11.5202,4.07981,1.35414
19,117.999,95.3344,168.288,534.019,139.669,611.069,0,59.584,58.4148,1.98038
20,83.3993,83.0679,557.847,352.917,630.359,334.136,0,51.9175,31.4818,1.60638
21,116.199,138.94,531.258,188.603,647.938,191.237,0,86.8374,29.3614,1.33812
22,170.501,156.31,320.564,305.96,251.439,184.45,0,97.6935,72.8077,1.74527
23,402.315,234.031,423.164,613.997,607.718,612.919,1,146.269,256.046,2.75051
24,122.999,106.998,558.957,376.819,630.311,334.061,0,66.8735,56.1252,1.83927
