ID, time, distance, start_x, start_y, end_x, end_y, state 
0,242.806,109.994,176.364,392.672,67.6388,405.895,0
1,357.613,149.175,202.264,305.852,247.999,184.634,0
2,198.803,164.755,308.744,680.888,311.974,818.223,0
3,57.1997,35.1637,146.764,660.143,148.781,693.524,0
4,5.2,3.00125,603.198,811.794,606.172,812.325,0
5,409.516,205.358,485.858,439.588,615.578,540.416,0
6,42.0999,39.5419,177.228,672.555,150.039,693.304,0
7,91.1992,67.3977,562.248,782.831,611.265,755.914,0
8,11.1,7.815,360.535,180.118,355.831,174.107,0
9,19.1,21.1632,260.058,203.659,251.491,184.415,0
10,238.905,101.14,365.973,200.914,350.485,174.987,0
11,212.804,153.267,527.329,177.611,647.519,192.201,0
12,66.4996,42.2719,599.321,320.547,630.294,333.966,0
13,32.0001,32.1347,175.361,624.853,144.846,616.214,0
14,88.6992,47.023,115.22,399.661,67.7034,404.85,0
15,445.618,147.868,503.955,200.292,383.603,173.572,1
16,59.9997,29.8587,253.562,213.464,249.751,185.145,0
17,0,0,621.536,612.772,621.536,612.772,0
18,26.6001,18.1326,404.915,96.4033,405.813,78.1795,0
19,161.501,96.1414,168.288,534.019,140.001,611.074,0
20,381.314,161.939,299.655,636.793,144.836,615.753,0
21,132.299,80.514,557.847,352.917,630.295,334.267,0
22,187.602,139.015,531.258,188.603,648.144,190.979,0
23,233.205,155.524,320.564,305.96,252.128,184.07,0
24,207.603,126.965,209.889,532.593,141.275,611.626,0
25,445.618,169.601,423.164,613.997,542.537,611.989,1
26,193.703,106.211,558.957,376.819,630.393,334.46,0
27,243.606,190.022,482.236,698.3,611.578,753.819,0
28,229.305,114.259,257.389,632.895,144.683,615.589,0
29,304.909,233.563,496.358,505.548,615.768,540.812,0
30,6,5.86073,605.919,752.248,611.455,754.168,0
31,38.3,30.1902,572.31,832.479,602.537,832.9,0
32,445.618,129.429,510.94,653.921,612.247,613.561,1
33,72.3995,61.001,596.22,229.778,648.316,198.115,0
